id,title,lemmatized,sentiment_lemm,fear,anger,anticipation,surprise,sadness,joy,disgust,positive,negative
5,Four Rooms,hotel new year eve witch bet hotel room sperm los angeles hoodlum woman director episode film twelve outrageous guest four scandalous request one lone bellhop first day job who wildest new year eve life crime comedy iso_3166_1 u name united state america english,ted bellhop first night joband hotel unusual guest place outrageous predicament seems evening room service serving one unbelievable happening another crime comedy hotel new year eve witch bet hotel room sperm los angeles hoodlum woman director episode film,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.3333333333333333
11,Star Wars,android galaxy hermit death star lightsaber jedi rescue mission empire rebellion planet smuggler force space opera galactic war stormtrooper totalitarianism long time ago galaxy far far away adventure action science fiction iso_3166_1 u name united state america english,princess leia captured held hostage evil imperial force effort take galactic empire venturesome luke skywalker dashing captain han solo team together loveable robot duo r2d2 c3po rescue beautiful princess restore peace justice empire adventure action science fiction android galaxy hermit death star lightsaber jedi rescue mission empire rebellion planet smuggler force space opera galactic war stormtrooper totalitarianism,0.1267605633802817,0.1126760563380281,0.0985915492957746,0.056338028169014,0.056338028169014,0.0845070422535211,0.056338028169014,0.1971830985915492,0.0985915492957746
12,Finding Nemo,father son relationship harbor underwater fish tank great barrier reef missing child aftercreditsstinger duringcreditsstinger short term memory loss clownfish father son reunion protective father 37 trillion fish ocean theyre looking one animation family iso_3166_1 u name united state america english,nemo adventurous young clownfish unexpectedly taken great barrier reef home dentist office aquarium worrisome father marlin friendly forgetful fish dory bring nemo home meeting vegetarian shark surfer dude turtle hypnotic jellyfish hungry seagull along way animation family father son relationship harbor underwater fish tank great barrier reef missing child aftercreditsstinger duringcreditsstinger short term memory loss clownfish father son reunion protective father,0.0555555555555555,0.0833333333333333,0.1388888888888889,0.0555555555555555,0.0555555555555555,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666
13,Forrest Gump,vietnam veteran hippie mentally disabled running based novel vietnam vietnam war friendship love family relationship bully mother son relationship military hugging shrimping wounded soldier flashback park bench amputee world never youve seen eye forrest gump comedy drama romance iso_3166_1 u name united state america english,man low iq accomplished great thing life present significant historic event case far exceeding anyone imagined could yet despite thing attained one true love eludes forrest gump story man rose challenge proved determination courage love important ability comedy drama romance vietnam veteran hippie mentally disabled running based novel vietnam vietnam war friendship love family relationship bully mother son relationship military hugging shrimping wounded soldier flashback park bench amputee,0.1186440677966101,0.0508474576271186,0.0508474576271186,0.0338983050847457,0.0847457627118644,0.1525423728813559,0.0,0.2542372881355932,0.1186440677966101
14,American Beauty,male nudity female nudity adultery midlife crisis coming first time camcorder virgin nudity film maker estate agent satire loneliness dark comedy suburbia coming age marijuana exercise parent child relationship bittersweet affair look closer drama iso_3166_1 u name united state america english,lester burnham depressed suburban father midlife crisis decides turn hectic life around developing infatuation daughter attractive friend drama male nudity female nudity adultery midlife crisis coming first time camcorder virgin nudity film maker estate agent satire loneliness dark comedy suburbia coming age marijuana exercise parent child relationship bittersweet affair,0.0714285714285714,0.0357142857142857,0.1428571428571428,0.0,0.1428571428571428,0.1071428571428571,0.0357142857142857,0.1785714285714285,0.1785714285714285
16,Dancer in the Dark,individual dancing usa robbery factory worker secret factory small town dance blindness impaired vision death penalty immigrant eye operation eyesight fantasy naivety selfabandonment hereditary disease loss eyesight czech dying death van friendship murder teacher debt execution crime police officer dont need eye see drama crime music iso_3166_1 ar name argentina iso_3166_1 dk name denmark iso_3166_1 fi name finland iso_3166_1 fr name france iso_3166_1 de name germany iso_3166_1 name iceland iso_3166_1 name italy iso_3166_1 nl name netherlands iso_3166_1 name norway iso_3166_1 se name sweden iso_3166_1 gb name united kingdom iso_3166_1 u name united state america english,selma czech immigrant verge blindness struggle make end meet son inherited genetic disorder suffer fate without expensive operation life get difficult selma learns cope love musical escaping life trouble even moment dreaming little number rhythmic beat surroundings drama crime music individual dancing usa robbery factory worker secret factory small town dance blindness impaired vision death penalty immigrant eye operation eyesight fantasy naivety selfabandonment hereditary disease loss eyesight czech dying death van friendship murder teacher debt execution crime police officer,0.1698113207547169,0.1226415094339622,0.0566037735849056,0.0377358490566037,0.1415094339622641,0.0471698113207547,0.0566037735849056,0.0849056603773584,0.1886792452830188
18,The Fifth Element,clone taxi cyborg egypt future stowaway space travel race time arm dealer love alien priest end world good v evil shootout police chase cab driver new york city space opera military opera singer resort hotel ancient astronaut archeologist ancient evil cruise liner future without adventure fantasy action thriller science fiction iso_3166_1 fr name france english,2257 taxi driver unintentionally given task saving young girl part key ensure survival humanity adventure fantasy action thriller science fiction clone taxi cyborg egypt future stowaway space travel race time arm dealer love alien priest end world good v evil shootout police chase cab driver new york city space opera military opera singer resort hotel ancient astronaut archeologist ancient evil cruise liner,0.1147540983606557,0.0655737704918032,0.0983606557377049,0.081967213114754,0.0655737704918032,0.0983606557377049,0.0491803278688524,0.2131147540983606,0.1147540983606557
19,Metropolis,man v machine underground world inventor metropolis worker future machine town work class society dystopia tower babel delirium chase scene mad scientist prophet robot destruction silent film depravity masterpiece downtrodden saviour understanding hand brain unless heart act mediator drama science fiction iso_3166_1 de name germany german,futuristic city sharply divided working class city planner son city mastermind fall love working class prophet predicts coming savior mediate difference drama science fiction man v machine underground world inventor metropolis worker future machine town work class society dystopia tower babel delirium chase scene mad scientist prophet robot destruction silent film depravity masterpiece downtrodden saviour,0.0256410256410256,0.0769230769230769,0.1282051282051282,0.0,0.0769230769230769,0.0512820512820512,0.0769230769230769,0.2564102564102564,0.1538461538461538
20,My Life Without Me,farewell responsability dying death night shift daughter secret love mother daughter relationship woman director nd drama romance iso_3166_1 ca name canada iso_3166_1 e name spain english,pedro almodovar production fatally ill mother two month live creates list thing want dy telling family illness drama romance farewell responsability dying death night shift daughter secret love mother daughter relationship woman director,0.1,0.06,0.1,0.04,0.14,0.12,0.06,0.16,0.12
22,Pirates of the Caribbean: The Curse of the Black Pearl,exotic island blacksmith east india trading company gold marriage proposal mutiny jamaica skeleton daughter governor wooden eye gold coin pirate alcoholic swashbuckler caribbean aftercreditsstinger pirate ship capuchin monkey tortuga prepare blown water adventure fantasy action iso_3166_1 u name united state america english,jack sparrow freewheeling 17thcentury pirate roams caribbean sea butt head rival pirate bent pillaging village port royal governor daughter kidnapped sparrow decides help girl love save seafaring mission hardly simple adventure fantasy action exotic island blacksmith east india trading company gold marriage proposal mutiny jamaica skeleton daughter governor wooden eye gold coin pirate alcoholic swashbuckler caribbean aftercreditsstinger pirate ship capuchin monkey tortuga,0.027027027027027,0.1351351351351351,0.081081081081081,0.027027027027027,0.0,0.1351351351351351,0.027027027027027,0.2972972972972973,0.1621621621621621
24,Kill Bill: Vol. 1,japan coma martial art kung fu underworld yakuza sword bride revenge gore female yakuza blood wedding samurai sword part animation go kill action crime iso_3166_1 u name united state america english,assassin shot altar ruthless employer bill member assassination circle bride life plot vengeance setting payback make death list hunt wronged saving bill last action crime japan coma martial art kung fu underworld yakuza sword bride revenge gore female yakuza blood wedding samurai sword part animation,0.1475409836065573,0.180327868852459,0.081967213114754,0.0655737704918032,0.1147540983606557,0.0491803278688524,0.0491803278688524,0.0983606557377049,0.180327868852459
25,Jarhead,sniper marine corp saudi arabia petrol golf war u marine welcome suck drama war iso_3166_1 de name germany iso_3166_1 u name united state america english,jarhead film u marine anthony swoffords experience gulf war putting arduous boot camp swafford unit sent persian gulf earger fight forced stay back action meanwhile swofford get news girlfriend cheating desperately want kill someone finally put training use drama war sniper marine corp saudi arabia petrol golf war u marine,0.24,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.28
28,Apocalypse Now,guerrilla river vietnam vietcong cambodia army insanity tribe green beret jungle apocalypse death napalm end drama war iso_3166_1 u name united state america english,height vietnam war captain benjamin willard sent dangerous mission officially exist ever exist goal locate eliminate mysterious green beret colonel named walter kurtz leading personal army illegal guerrilla mission enemy territory drama war guerrilla river vietnam vietcong cambodia army insanity tribe green beret jungle apocalypse death napalm,0.2093023255813953,0.0930232558139534,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0465116279069767,0.0930232558139534,0.0930232558139534,0.1627906976744186
33,Unforgiven,prostitute sheriff bounty regret right justice revenge mutilation one last job reputation englishman legend never forgotten wrong never forgiven western iso_3166_1 u name united state america english,william munny retired onceruthless killer turned gentle widower hog farmer help support two motherless child accepts one last bountyhunter mission find men brutalized prostitute joined former partner cocky greenhorn take corrupt sheriff western prostitute sheriff bounty regret right justice revenge mutilation one last job reputation englishman,0.0588235294117647,0.0588235294117647,0.088235294117647,0.0294117647058823,0.088235294117647,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.2058823529411764
35,The Simpsons Movie,father son relationship lake springfield simpson duff beer garbage pig pollution environmental protection agency quarantine alcoholism love alaska dysfunctional family dysfunctional marriage ecology saving life first love duringcreditsstinger donut see family feel better animation comedy family iso_3166_1 u name united state america english,homer accidentally pollutes town water supply springfield encased gigantic dome epa simpson declared fugitive animation comedy family father son relationship lake springfield simpson duff beer garbage pig pollution environmental protection agency quarantine alcoholism love alaska dysfunctional family dysfunctional marriage ecology saving life first love duringcreditsstinger donut,0.09375,0.0625,0.03125,0.03125,0.0625,0.125,0.15625,0.1875,0.15625
38,Eternal Sunshine of the Spotless Mind,deja vu regret jealousy amnesia dream operation relationship problem love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet erase someone mind getting heart another story science fiction drama romance iso_3166_1 u name united state america english,joel barish heartbroken girlfriend underwent procedure erase memory decides however watch memory fade away realises still love may late correct mistake science fiction drama romance deja vu regret jealousy amnesia dream operation relationship problem love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet,0.1891891891891892,0.027027027027027,0.054054054054054,0.027027027027027,0.1621621621621621,0.1081081081081081,0.027027027027027,0.1351351351351351,0.2162162162162162
55,Amores perros,homeless person mexico city daughter secret love dogfight money dog nonlinear timeline multiple storyline new mexican cinema love betrayal death drama thriller iso_3166_1 mx name mexico spanish,three different people mexico city catapulted dramatic unforeseen circumstance wake terrible car crash young punk stumble sinister underground world dog fighting injured supermodel designer pooch disappears apartment floorboard exradical turned hit man rescue gunshot rotweiler drama thriller homeless person mexico city daughter secret love dogfight money dog nonlinear timeline multiple storyline new mexican cinema,0.1020408163265306,0.1224489795918367,0.0816326530612244,0.1020408163265306,0.0816326530612244,0.1020408163265306,0.0612244897959183,0.1224489795918367,0.1632653061224489
58,Pirates of the Caribbean: Dead Man's Chest,witch fortune teller bondage exotic island monster captain card game east india trading company compass ship daughter pirate swashbuckler aftercreditsstinger jack back adventure fantasy action iso_3166_1 jm name jamaica iso_3166_1 u name united state america iso_3166_1 b name bahamas iso_3166_1 dm name dominica english,captain jack sparrow work way blood debt ghostly davey jones also attempt avoid eternal damnation adventure fantasy action witch fortune teller bondage exotic island monster captain card game east india trading company compass ship daughter pirate swashbuckler aftercreditsstinger,0.1621621621621621,0.081081081081081,0.1081081081081081,0.027027027027027,0.081081081081081,0.054054054054054,0.027027027027027,0.1891891891891892,0.2162162162162162
59,A History of Violence,robbery double life dual identity small town indiana distrust fight selfdefense marriage family relationship mistaken identity diner lawyer mobster violence attempted robbery tom stall perfect life became hero drama thriller crime iso_3166_1 u name united state america iso_3166_1 ca name canada iso_3166_1 de name germany english,average family thrust spotlight father commits seemingly selfdefense murder diner drama thriller crime robbery double life dual identity small town indiana distrust fight selfdefense marriage family relationship mistaken identity diner lawyer mobster violence attempted robbery,0.1951219512195122,0.1951219512195122,0.024390243902439,0.024390243902439,0.0975609756097561,0.024390243902439,0.1219512195121951,0.024390243902439,0.2439024390243902
62,2001: A Space Odyssey,moon jupiter artificial intelligence man v machine technology super computer human space travel space mission moon base astronaut evolution monolith space station epic drama adventure exploration science fiction mystery adventure iso_3166_1 u name united state america iso_3166_1 gb name united kingdom english,humanity find mysterious object buried beneath lunar surface set find origin help hal 9000 world advanced super computer science fiction mystery adventure moon jupiter artificial intelligence man v machine technology super computer human space travel space mission moon base astronaut evolution monolith space station,0.1304347826086956,0.0,0.1304347826086956,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0,0.3043478260869565,0.0434782608695652
65,8 Mile,individual street gang adolescence rap music hiphop rhyme battle trailer park ethnic stereotype single detroit eminem every moment another chance drama iso_3166_1 u name united state america english,setting detroit 1995 city divided 8 mile road split town half along racial line young white rapper jimmy brabbit smith jr summons strength within cross arbitrary boundary fulfill dream success hip hop pal future three one third place choke drama individual street gang adolescence rap music hiphop rhyme battle trailer park ethnic stereotype single detroit eminem,0.0588235294117647,0.1176470588235294,0.088235294117647,0.0294117647058823,0.088235294117647,0.1470588235294117,0.0,0.1764705882352941,0.2058823529411764
66,Absolute Power,corruption assassination washington dc rape white house usa president daughter government suspense secret service secret service agent corrupts absolutely crime drama thriller iso_3166_1 u name united state america english,master thief coincidentally robbing house murder president united state involved occurs front eye forced run yet may hold evidence could convict president political thriller starring clint eastwood based novel david baldacci crime drama thriller corruption assassination washington dc rape white house usa president daughter government suspense secret service secret service agent,0.1481481481481481,0.1111111111111111,0.037037037037037,0.0555555555555555,0.0925925925925925,0.037037037037037,0.0925925925925925,0.1296296296296296,0.1666666666666666
68,Brazil,bureaucracy police state terror great britain dream dystopia government anarchic comedy state mind comedy science fiction iso_3166_1 gb name united kingdom english,lowlevel bureaucrat sam lowry escape monotony daytoday life recurring daydream virtuous hero saving beautiful damsel investigating case led wrongful arrest eventual death innocent man instead wanted terrorist harry tuttle meet woman daydream trying help get caught web mistaken identity mindless bureaucracy lie comedy science fiction bureaucracy police state terror great britain dream dystopia government anarchic comedy,0.1333333333333333,0.0833333333333333,0.0666666666666666,0.05,0.1,0.05,0.0833333333333333,0.1,0.2333333333333333
69,Walk the Line,germany prison music record adultery country music guitar loss brother concert marriage single accident 1960s love burning thing drama music romance iso_3166_1 de name germany iso_3166_1 u name united state america english,chronicle country music legend johnny cash life early day arkansas cotton farm rise fame sun record memphis recorded alongside elvis presley jerry lee lewis carl perkins drama music romance germany prison music record adultery country music guitar loss brother concert marriage single accident 1960s,0.0909090909090909,0.0545454545454545,0.0909090909090909,0.0545454545454545,0.1636363636363636,0.1454545454545454,0.0181818181818181,0.2,0.0727272727272727
70,Million Dollar Baby,transporter suicide attempt strong woman boxer dying death stroke fate training advancement sport female protagonist boxing trainer determination beyond silence past beyond dream feeling beyond hope memory beyond journey love drama iso_3166_1 u name united state america english,despondent painful estrangement daughter trainer frankie dunn isnt prepared boxer maggie fitzgerald enter life maggies determined go pro convince dunn cohort help drama transporter suicide attempt strong woman boxer dying death stroke fate training advancement sport female protagonist boxing trainer determination,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.0232558139534883,0.1162790697674418,0.0232558139534883,0.0697674418604651,0.1627906976744186,0.1395348837209302
71,Billy Elliot,worker quarter dancing class strike northern england scholarship ballet inside every one u special talent waiting come trick finding drama comedy music iso_3166_1 fr name france iso_3166_1 gb name united kingdom english,set background 1984 miner strike billy elliot 11 year old boy stumble boxing ring onto ballet floor face many trial triumph strives conquer family set way inner conflict standing toe drama comedy music worker quarter dancing class strike northern england scholarship ballet,0.0434782608695652,0.1739130434782608,0.0434782608695652,0.0,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.2608695652173913,0.217391304347826
73,American History X,usa neonazi prison skinhead brother brother relationship rape fascism brother basketball jail school swastika los angeles family hate neo nazism xenophobia interracial friendship nazism prison rape legacy must end drama iso_3166_1 u name united state america english,derek vineyard paroled serving 3 year prison killing two thug tried break intosteal truck brother danny vineyard narration learn going prison derek skinhead leader violent white supremacist gang committed act racial crime throughout la action greatly influenced danny reformed fresh prison derek severs contact gang becomes determined keep danny going violent path drama usa neonazi prison skinhead brother brother relationship rape fascism brother basketball jail school swastika los angeles family hate neo nazism xenophobia interracial friendship nazism prison rape,0.173469387755102,0.1632653061224489,0.0204081632653061,0.0306122448979591,0.1020408163265306,0.0306122448979591,0.0612244897959183,0.1326530612244898,0.1836734693877551
74,War of the Worlds,post traumatic stress disorder new jersey airplane dystopia daughter apocalypse alien invasion human subjugation theyre already adventure thriller science fiction iso_3166_1 u name united state america english,ray ferrier divorced dockworker lessthanperfect father soon exwife new husband drop teenage son young daughter rare weekend visit strange powerful lightning storm touch adventure thriller science fiction post traumatic stress disorder new jersey airplane dystopia daughter apocalypse alien invasion human subjugation,0.1463414634146341,0.1463414634146341,0.073170731707317,0.048780487804878,0.048780487804878,0.0975609756097561,0.073170731707317,0.1463414634146341,0.1707317073170731
75,Mars Attacks!,saving world total destruction white house mar usa president cataclysm lasergun ambassador congress pest flying saucer nice planet well take comedy fantasy science fiction iso_3166_1 u name united state america english,come peace green men mar mean invade planet armed irresistible weapon cruel sense humor star studded cast must play victim alien fun game comedy homage science fiction film 50 60 comedy fantasy science fiction saving world total destruction white house mar usa president cataclysm lasergun ambassador congress pest flying saucer,0.1228070175438596,0.1052631578947368,0.0701754385964912,0.0175438596491228,0.0526315789473684,0.087719298245614,0.0701754385964912,0.1929824561403508,0.1578947368421052
76,Before Sunrise,dialogue sunrise talking soulmates walking austria traveller danube bittersweet romantic vienna greatest romance life last one night drama romance iso_3166_1 name austria iso_3166_1 ch name switzerland iso_3166_1 u name united state america english,dialogue marathon film fairytale love story american boy french girl day night together vienna two heart collide drama romance dialogue sunrise talking soulmates walking austria traveller danube bittersweet romantic vienna,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0666666666666666
77,Memento,individual insulin tattoo waitress amnesia motel insurance salesman revenge memory loss polaroid flashback neonoir memory best forgotten mystery thriller iso_3166_1 u name united state america english,suffering shortterm memory loss head injury leonard shelby embarks grim quest find lowlife murdered wife gritty complex thriller pack knot hangman noose carry plan shelby snap polaroid people place jotting contextual note back photo aid search jog memory even tattoo body desperate bid remember mystery thriller individual insulin tattoo waitress amnesia motel insurance salesman revenge memory loss polaroid flashback neonoir,0.1794871794871795,0.1282051282051282,0.1282051282051282,0.0512820512820512,0.1538461538461538,0.0,0.0512820512820512,0.0512820512820512,0.2564102564102564
78,Blade Runner,artificial intelligence man v machine cyborg bounty hunter android dystopia genetics fugitive cyberpunk los angeles tech noir neonoir man made match problem science fiction drama thriller iso_3166_1 u name united state america iso_3166_1 hk name hong kong iso_3166_1 gb name united kingdom english,smogchoked dystopian los angeles 2019 blade runner rick deckard called retirement terminate quartet replicants escaped earth seeking creator way extend short life span science fiction drama thriller artificial intelligence man v machine cyborg bounty hunter android dystopia genetics fugitive cyberpunk los angeles tech noir neonoir,0.1724137931034483,0.0344827586206896,0.1034482758620689,0.0,0.1379310344827586,0.1034482758620689,0.0344827586206896,0.1379310344827586,0.1034482758620689
79,Hero,countryside loss lover right justice patriot one man strength unite empire drama adventure action history iso_3166_1 cn name china chinese,one man defeated three assassin sought murder powerful warlord preunified china drama adventure action history countryside loss lover right justice patriot,0.125,0.125,0.09375,0.03125,0.125,0.0625,0.0625,0.15625,0.125
80,Before Sunset,paris journalist dialogue talking soulmates walking bookshop love one life author second chance one got away drama romance iso_3166_1 u name united state america english,nine year ago two stranger met chance spent night vienna ended sunrise meet first time since one afternoon find belong together drama romance paris journalist dialogue talking soulmates walking bookshop love one life author,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.0,0.2777777777777778,0.1111111111111111
83,Open Water,diving cataclysm nightmare panic red sea primal fear scuba diving shark scuba scream want drama thriller iso_3166_1 u name united state america english,two diver left sea without boat there nothing water mile unless look whats underneath drama thriller diving cataclysm nightmare panic red sea primal fear scuba diving shark scuba,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.4
85,Raiders of the Lost Ark,saving world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazi hat mediterranean ark covenant ten commandment treasure hunt excavation swastika archaeologist indiana jones archeology indiana jones new hero creator jaw star war adventure action iso_3166_1 u name united state america english,dr indiana jones tweedsuited professor happens celebrated archaeologist hired government locate legendary ark covenant find entire nazi regime adventure action saving world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazi hat mediterranean ark covenant ten commandment treasure hunt excavation swastika archaeologist indiana jones archeology,0.0606060606060606,0.0606060606060606,0.1515151515151515,0.0606060606060606,0.0,0.0909090909090909,0.0,0.303030303030303,0.1212121212121212
87,Indiana Jones and the Temple of Doom,riddle treasure heart skeleton treasure hunt torture violence monkey cult film archaeologist thuggee conveyor belt mine car rope bridge belching child driving car eating brain split indiana jones archeology adventure name must indiana jones adventure action iso_3166_1 u name united state america english,arriving india indiana jones asked desperate village find mystical stone agrees stumble upon secret cult plotting terrible plan catacomb ancient palace adventure action riddle treasure heart skeleton treasure hunt torture violence monkey cult film archaeologist thuggee conveyor belt mine car rope bridge belching child driving car eating brain split indiana jones archeology,0.1333333333333333,0.1111111111111111,0.1333333333333333,0.0222222222222222,0.0666666666666666,0.0666666666666666,0.0444444444444444,0.1111111111111111,0.2444444444444444
89,Indiana Jones and the Last Crusade,saving world venice holy grail library riddle father son relationship whip treasure nazi entrapment crusader treasure hunt escape panzer order templar archaeologist indiana jones archeology man hat back time he bringing dad adventure action iso_3166_1 u name united state america english,dr henry jones sr suddenly go missing pursuing holy grail eminent archaeologist indiana must team marcus brody sallah elsa schneider follow father footstep stop nazi recovering power eternal life adventure action saving world venice holy grail library riddle father son relationship whip treasure nazi entrapment crusader treasure hunt escape panzer order templar archaeologist indiana jones archeology,0.0689655172413793,0.0344827586206896,0.1379310344827586,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.0,0.3103448275862069,0.1034482758620689
90,Beverly Hills Cop,california showdown undercover strip club investigation weapon police smuggling swimming pool gunfight mansion los angeles foot chase art gallery car chase warehouse beverly hill buddy comedy country club maverick cop detroit michigan damsel distress bar fight heat action comedy crime iso_3166_1 u name united state america english,toughtalking detroit cop axel foley head rarified world beverly hill beatup chevy nova investigate friend murder soon realizes he stumbled onto something much complicated bungling rookie detective billy rosewood join fishoutofwater axel show west los angeles rope action comedy crime california showdown undercover strip club investigation weapon police smuggling swimming pool gunfight mansion los angeles foot chase art gallery car chase warehouse beverly hill buddy comedy country club maverick cop detroit michigan damsel distress bar fight,0.125,0.0833333333333333,0.0625,0.0625,0.0833333333333333,0.0625,0.0416666666666666,0.1666666666666666,0.1875
95,Armageddon,saving world paris moon cataclysm asteroid self sacrifice nasa space marine loss father daughter space wedding astronaut eiffel tower paris duringcreditsstinger disaster movie space centre earth darkest day man finest hour action thriller science fiction adventure iso_3166_1 u name united state america english,asteroid threatens collide earth nasa honcho dan truman determines way stop drill surface detonate nuclear bomb lead renowned driller harry stamper agrees helm dangerous space mission provided bring along hotshot crew among cocksure aj harry think isnt good enough daughter mission prof otherwise action thriller science fiction adventure saving world paris moon cataclysm asteroid self sacrifice nasa space marine loss father daughter space wedding astronaut eiffel tower paris duringcreditsstinger disaster movie space centre,0.1111111111111111,0.1111111111111111,0.0444444444444444,0.0888888888888888,0.1111111111111111,0.0666666666666666,0.0222222222222222,0.2,0.1555555555555555
96,Beverly Hills Cop II,smuggling arm detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hill buddy cop oil field cement truck playboy mansion shooting range nd action comedy crime iso_3166_1 u name united state america english,detroit cop axel foley head land sunshine palm tree find shot police captain andrew bogomil thanks couple old friend axels investigation uncovers series robbery masterminded heartless weapon kingpin chase action comedy crime smuggling arm detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hill buddy cop oil field cement truck playboy mansion shooting range,0.144927536231884,0.0869565217391304,0.1014492753623188,0.0434782608695652,0.072463768115942,0.0579710144927536,0.0289855072463768,0.144927536231884,0.1594202898550724
98,Gladiator,rome gladiator arena senate roman empire emperor slavery battlefield blood ancient world father daughter relationship combat mother son relationship dream sequence chariot philosopher barbarian horde 2nd century successor hero rise action drama adventure iso_3166_1 gb name united kingdom iso_3166_1 u name united state america english,year 180 death emperor marcus aurelius throw roman empire chaos maximus one roman army capable trusted general key advisor emperor marcus devious son commodus ascends throne maximus set executed escape captured slave trader renamed spaniard forced become gladiator maximus must battle death men amusement paying audience battle skill serve well becomes one famous admired men fight colosseum determined avenge man took away freedom laid waste family maximus belief use fame skill ring avenge loss family former glory gladiator begin challenge rule commodus decides put fighting mettle test squaring maximus battle death action drama adventure rome gladiator arena senate roman empire emperor slavery battlefield blood ancient world father daughter relationship combat mother son relationship dream sequence chariot philosopher barbarian horde 2nd century successor,0.1621621621621621,0.1261261261261261,0.072072072072072,0.036036036036036,0.072072072072072,0.045045045045045,0.045045045045045,0.1351351351351351,0.2162162162162162
100,"Lock, Stock and Two Smoking Barrels",ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockney accent pot smoking hatchet antique cardsharp anger carjacking piano strip show high stake disgrace criminal everywhere comedy crime iso_3166_1 gb name united kingdom english,card sharp unwillinglyenlisted friend need make lot cash quick losing sketchy poker match decide pull heist smalltime gang happen operating flat next door comedy crime ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockney accent pot smoking hatchet antique cardsharp anger carjacking piano strip show high stake,0.1212121212121212,0.2121212121212121,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.0,0.1212121212121212,0.2424242424242424
103,Taxi Driver,vietnam veteran taxi obsession drug dealer night shift vigilante alienation misanthrope shot death illegal prostitution loner every street every city there nobody dream somebody crime drama iso_3166_1 u name united state america english,mentally unstable vietnam war veteran work nighttime taxi driver new york city perceived decadence sleaze feed urge violent action attempting save preadolescent prostitute process crime drama vietnam veteran taxi obsession drug dealer night shift vigilante alienation misanthrope shot death illegal prostitution loner,0.1489361702127659,0.1276595744680851,0.0212765957446808,0.0851063829787234,0.1063829787234042,0.0212765957446808,0.1276595744680851,0.0851063829787234,0.2127659574468085
104,Run Lola Run,berlin casino nun red hair running homeless person supermarket ambulance subway daughter money fate every second every day youre faced decision change life action drama thriller iso_3166_1 de name germany german,lola receives phone call boyfriend manni lost 100000 dm subway train belongs bad guy 20 minute raise amount meet manni otherwise rob store get money three different alternative may happen depending minor event along lolas run action drama thriller berlin casino nun red hair running homeless person supermarket ambulance subway daughter money fate,0.0952380952380952,0.119047619047619,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0714285714285714,0.0714285714285714,0.119047619047619,0.1428571428571428
105,Back to the Future,clock tower car race terrorist delorean lightning guitar plutonium sport car inventor journey past time travel race time partner misfit mad scientist fish water teenage love destiny hidden identity odd couple escapade disorder chase race love romance teenage life misfit partner changing past future getting home invention discovery he kid ever get trouble born adventure comedy science fiction family iso_3166_1 u name united state america english,eighty teenager marty mcfly accidentally sent back time 1955 inadvertently disrupting parent first meeting attracting mother romantic interest marty must repair damage history rekindling parent romance help eccentric inventor friend doc brown return 1985 adventure comedy science fiction family clock tower car race terrorist delorean lightning guitar plutonium sport car inventor journey past time travel race time partner misfit mad scientist fish water teenage love destiny hidden identity odd couple escapade disorder chase race love romance teenage life misfit partner changing past future getting home invention discovery,0.0945945945945946,0.054054054054054,0.1486486486486486,0.0675675675675675,0.081081081081081,0.1081081081081081,0.0405405405405405,0.2297297297297297,0.0945945945945946
106,Predator,central south america predator alien stalking invisible commando 3d bleeds kill science fiction action adventure thriller iso_3166_1 u name united state america english,dutch group commando hired cia rescue downed airman guerilla central american jungle mission go well return find something hunting nearly invisible blend forest taking trophy body victim go along occasionally seeing eye audience see intelligent alien hunter hunting sport killing one time science fiction action adventure thriller central south america predator alien stalking invisible commando 3d,0.1956521739130435,0.0869565217391304,0.1739130434782608,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0434782608695652,0.108695652173913,0.1739130434782608
